,year,month,day,temp,wind,humidity,barometer,visibility,Elec_kW,Gas_mxm,cum_power
427,2013,3,12,-2.4893617021276597,22.29787234042553,69.08510638297872,1005.063829787234,8.557223592110706,9.0,26.0,7.899999999999636
428,2013,3,13,-2.375,5.0,77.97916666666667,1007.2916666666666,9.408401654548149,7.0,22.0,10.600000000000364
429,2013,3,14,0.6590909090909091,11.090909090909092,72.45454545454545,1012.9545454545455,11.686512700832331,6.0,21.0,11.199999999999818
430,2013,3,15,1.7708333333333333,16.125,68.89583333333333,1013.3958333333334,10.983469975762967,13.0,21.0,6.699999999999818
431,2013,3,16,5.854166666666667,21.9375,53.6875,1005.5208333333334,14.23562843151803,13.0,18.0,7.800000000000182
432,2013,3,17,6.416666666666667,18.9375,77.10416666666667,995.5416666666666,10.706885294554082,13.0,15.0,6.399999999999636
433,2013,3,18,6.3125,12.375,68.72916666666667,992.125,12.802076532126422,7.0,13.0,10.800000000000182
434,2013,3,19,4.6521739130434785,9.369565217391305,79.95652173913044,997.0869565217391,10.02997864474796,7.0,15.0,8.5
435,2013,3,20,2.0425531914893615,10.74468085106383,87.27659574468085,1004.5106382978723,4.6647087610069065,16.0,18.0,2.800000000000182
436,2013,3,21,1.8333333333333333,6.395833333333333,70.4375,1018.1041666666666,11.144030086066179,7.0,17.0,10.099999999999454
437,2013,3,22,1.8958333333333333,23.041666666666668,69.85416666666667,1014.2916666666666,9.84806011030321,6.0,20.0,11.200000000000728
438,2013,3,23,0.3617021276595745,26.829787234042552,73.2127659574468,1011.936170212766,10.171677722245546,18.0,21.0,2.7999999999992724
439,2013,3,24,-0.9347826086956522,24.217391304347824,58.69565217391305,1012.7391304347826,8.5543407291754,15.0,22.0,0.2000000000007276
440,2013,3,25,0.4791666666666667,23.520833333333332,49.5,1012.9166666666666,15.448633884849386,6.0,21.0,11.299999999999272
441,2013,3,26,1.125,19.4375,49.354166666666664,1012.0208333333334,14.676721323638517,-1.0,20.0,20.800000000000182
442,2013,3,27,1.625,14.104166666666666,51.208333333333336,1010.3333333333334,13.463715870307169,-1.0,18.0,20.199999999999818
443,2013,3,28,1.3333333333333333,10.916666666666666,66.97916666666667,1009.0208333333334,10.107035539397533,9.0,18.0,10.400000000000546
444,2013,3,29,0.041666666666666664,6.854166666666667,73.5625,1009.2708333333334,6.0,8.0,20.0,7.300000000000182
445,2013,3,30,0.875,10.270833333333334,69.33333333333333,1009.0833333333334,7.200068321214819,18.0,17.0,7.099999999999454
446,2013,4,1,2.875,16.3125,57.270833333333336,1011.0416666666666,10.63756832121482,-4.0,17.0,23.100000000000364
447,2013,4,2,3.4166666666666665,19.0625,47.979166666666664,1011.7708333333334,14.456174877578272,-7.0,16.0,23.399999999999636
448,2013,4,3,3.0625,19.729166666666668,56.791666666666664,1014.4583333333334,13.132896201216795,7.0,18.0,10.5
449,2013,4,4,3.9583333333333335,18.4375,55.854166666666664,1011.2916666666666,10.827937193945687,0.0,15.0,18.100000000000364
450,2013,4,5,3.4791666666666665,15.208333333333334,67.1875,1011.3333333333334,12.179590196369388,11.0,17.0,4.399999999999636
451,2013,4,6,4.9375,11.958333333333334,63.9375,1019.7916666666666,12.028729534550129,7.0,15.0,10.699999999999818
452,2013,4,7,5.145833333333333,7.75,54.375,1020.7083333333334,13.943961764851357,0.0,13.0,22.0
453,2013,4,8,5.891304347826087,12.043478260869565,52.08695652173913,1006.8695652173913,15.309593734072273,7.0,13.0,10.800000000000182
454,2013,4,9,5.4375,9.270833333333334,85.22916666666667,999.1666666666666,9.279808762427656,10.0,13.0,9.5
455,2013,4,10,7.895833333333333,11.229166666666666,83.52083333333333,1003.8541666666666,5.29418033090963,7.0,11.0,9.699999999999818
456,2013,4,11,9.770833333333334,18.020833333333332,83.97916666666667,998.5833333333334,7.1217623163674135,11.0,11.0,6.199999999999818
457,2013,4,12,9.916666666666666,18.875,75.85416666666667,1000.6875,8.623196752732845,16.0,11.0,12.200000000000728
458,2013,4,13,10.979166666666666,18.604166666666668,72.25,1014.5625,11.112418076371364,4.0,10.0,14.599999999999454
459,2013,4,14,17.1875,17.270833333333332,62.166666666666664,1018.3541666666666,12.91234975515655,-15.0,4.0,23.900000000000546
460,2013,4,15,14.229166666666666,9.416666666666666,71.47916666666667,1019.125,12.618169424246913,5.0,5.0,13.299999999999272
461,2013,4,16,12.340425531914894,14.170212765957446,77.42553191489361,1018.8297872340426,8.826480663524165,4.0,6.0,10.300000000000182
462,2013,4,17,16.666666666666668,12.933333333333334,65.55555555555556,1018.1777777777778,10.704976340043858,-1.0,4.0,16.5
463,2013,4,18,13.75,27.395833333333332,53.333333333333336,1015.7291666666666,12.91234975515655,-9.0,5.0,25.400000000000546
464,2013,4,19,8.8125,16.854166666666668,75.125,1024.0208333333333,11.917377083642476,-2.0,10.0,14.5
465,2013,4,20,7.5625,14.645833333333334,63.541666666666664,1030.5,12.549562867883457,-8.0,10.0,27.399999999999636
466,2013,4,21,8.166666666666666,8.375,63.9375,1021.1666666666666,14.235628431518029,-10.0,8.0,22.800000000000182
467,2013,4,22,8.854166666666666,11.791666666666666,64.41666666666667,1017.5625,9.985628431518025,-13.0,9.0,23.599999999999454
468,2013,4,23,12.270833333333334,14.041666666666666,70.77083333333333,1020.0625,11.178510968491857,0.0,7.0,14.700000000000728
469,2013,4,24,13.9375,12.479166666666666,70.375,1024.5625,11.702581985457778,-7.0,5.0,24.099999999999454
470,2013,4,25,16.770833333333332,9.125,65.10416666666667,1021.9583333333334,13.232035539397529,-11.0,3.0,23.5
471,2013,4,26,9.979166666666666,12.208333333333334,83.1875,1011.9583333333334,8.560341544244938,16.0,8.0,1.6000000000003638
472,2013,4,27,7.5,13.895833333333334,69.25,1012.2708333333334,12.6918033090963,1.0,10.0,15.099999999999454
473,2013,4,28,8.166666666666666,7.854166666666667,62.0625,1016.4375,12.471256863036054,-14.0,10.0,28.900000000000546
474,2013,4,29,8.5,13.6875,60.354166666666664,1016.9166666666666,12.674562867883457,-3.0,10.0,17.399999999999636
475,2013,4,30,9.25,11.0,64.125,1022.5625,13.353442647277042,-9.0,8.0,23.699999999999818
476,2013,5,1,11.6875,14.416666666666666,61.895833333333336,1021.8541666666666,13.684262316367409,-4.0,7.0,21.300000000000182
477,2013,5,2,12.25,12.354166666666666,74.6875,1019.4166666666666,10.587636642429635,-10.0,6.0,24.0
478,2013,5,3,13.851063829787234,11.063829787234043,67.63829787234043,1017.7446808510638,11.109312891299606,-9.0,4.0,20.5
479,2013,5,4,12.395833333333334,13.708333333333334,64.66666666666667,1018.6875,10.644030086066175,0.0,7.0,17.5
480,2013,5,5,13.875,8.104166666666666,62.020833333333336,1022.3125,12.659836090913585,-11.0,4.0,24.300000000000182
481,2013,5,6,14.833333333333334,12.395833333333334,60.979166666666664,1019.9583333333334,14.84087432606222,-6.0,2.0,20.600000000000364
482,2013,5,7,16.25,8.5625,71.9375,1014.9791666666666,8.52478143394173,0.0,3.0,13.199999999999818
483,2013,5,8,15.145833333333334,11.560965832977857,83.14583333333333,1009.9791666666666,7.1095492036405,6.0,4.0,10.099999999999454
484,2013,5,9,13.625,16.5625,62.4375,1012.5208333333334,11.590150306672598,-9.0,2.0,21.600000000000364
485,2013,5,10,12.6875,20.020833333333332,64.95833333333333,1013.2083333333334,11.809617524855312,5.0,7.0,11.399999999999636
486,2013,5,11,11.125,16.625,75.72916666666667,1013.4583333333334,11.091584743038032,5.0,8.0,11.900000000000546
487,2013,5,12,9.729166666666666,17.354166666666668,77.97916666666667,1014.5,10.868524632734823,9.0,11.0,8.300000000000182
488,2013,5,13,11.458333333333334,21.375,74.22916666666667,1012.9166666666666,8.668456311520005,4.0,8.0,11.699999999999818
489,2013,5,14,10.145833333333334,16.0,75.10416666666667,1007.8333333333334,11.201857966068156,0.0,8.0,13.300000000000182
490,2013,5,15,12.729166666666666,16.791666666666668,64.91666666666667,999.5833333333334,11.919890747885438,-10.0,8.0,26.899999999999636
491,2013,5,16,9.104166666666666,11.3125,87.66666666666667,1000.2708333333334,9.37392077212247,14.0,9.0,3.699999999999818
492,2013,5,17,9.020833333333334,12.75,89.0625,1003.0416666666666,8.713715870307162,10.0,10.0,3.0
493,2013,5,18,10.3125,9.166666666666666,80.64583333333333,1008.0625,9.945396201216797,-1.0,9.0,11.800000000000182
494,2013,5,19,13.125,12.979166666666666,72.625,1008.9375,9.376789644853337,-8.0,6.0,24.300000000000182
495,2013,5,20,10.9375,8.395833333333334,87.25,1008.5625,7.184262316367415,13.0,8.0,4.199999999999818
496,2013,5,21,10.229166666666666,12.395833333333334,91.97916666666667,1010.7708333333334,4.690013664242964,11.0,7.0,2.399999999999636
497,2013,5,22,9.75,19.291666666666668,76.35416666666667,1015.0833333333334,10.062131189098277,6.0,15.0,11.600000000000364
498,2013,5,23,7.395833333333333,13.354166666666666,79.20833333333333,1009.9583333333334,9.322909865459758,-7.0,9.0,19.899999999999636
499,2013,5,24,7.066666666666666,12.911111111111111,77.17777777777778,1010.6222222222223,12.153632091803921,-4.0,12.0,19.100000000000364
500,2013,5,25,8.9375,16.5625,73.41666666666667,1016.1666666666666,11.896543750309142,0.0,10.0,18.699999999999818
501,2013,5,26,10.3125,22.333333333333332,76.1875,1014.75,10.686775980610378,0.0,7.0,17.0
502,2013,5,27,13.520833333333334,9.8125,57.25,1010.4791666666666,13.097336090913581,18.0,5.0,29.199999999999818
503,2013,5,28,13.869565217391305,11.565217391304348,68.47826086956522,1002.9782608695652,12.214012851861645,-1.0,4.0,14.5
504,2013,5,29,10.041666666666666,14.041666666666666,88.29166666666667,1002.4583333333334,7.643674877578274,11.0,9.0,4.800000000000182
505,2013,5,30,12.125,6.6875,87.04166666666667,1006.8541666666666,6.614221323638524,7.0,7.0,9.400000000000546
506,2013,6,1,11.354166666666666,21.4375,81.20833333333333,1019.1875,9.730956311520004,2.0,6.0,16.5
507,2013,6,2,13.0,16.708333333333332,67.97916666666667,1026.0625,12.581530086066175,-14.0,4.0,29.199999999999818
508,2013,6,3,11.541666666666666,14.25,70.75,1029.0625,10.62822408121877,-12.0,6.0,24.900000000000546
509,2013,6,4,13.75,10.9375,67.04166666666667,1024.2916666666667,11.699344301825194,-15.0,4.0,26.899999999999636
510,2013,6,5,17.416666666666668,8.520833333333334,57.3125,1018.9791666666666,12.802076532126428,-10.0,12.0,24.699999999999818
511,2013,6,6,19.4375,10.708333333333334,60.020833333333336,1019.0416666666666,12.802076532126422,-13.0,2.0,24.5
512,2013,6,7,20.229166666666668,12.083333333333334,58.666666666666664,1020.4166666666666,10.8793033090963,-17.0,1.0,28.300000000000182
513,2013,6,8,16.625,16.520833333333332,68.91666666666667,1017.8333333333334,11.699344301825192,-14.0,1.0,29.300000000000182
514,2013,6,9,14.020833333333334,16.333333333333332,69.60416666666667,1013.0416666666666,11.478797855764945,-15.0,1.0,29.800000000000182
515,2013,6,10,12.76595744680851,10.212765957446809,68.70212765957447,1014.4255319148937,11.607840989098069,-15.0,2.0,25.099999999999454
516,2013,6,11,17.38888888888889,8.305555555555555,65.02777777777777,1016.1944444444445,11.348652124449721,-2.0,2.0,13.5
517,2013,6,12,19.1875,15.520833333333334,75.33333333333333,1015.6875,12.250710416975808,1.0,2.0,12.800000000000182
518,2013,6,13,17.29787234042553,20.106382978723403,74.34042553191489,1013.8723404255319,11.269982603644072,7.0,2.0,8.300000000000182
519,2013,6,14,15.020833333333334,13.354166666666666,64.3125,1018.3958333333334,12.030163970915561,-11.0,2.0,24.399999999999636
520,2013,6,15,15.645833333333334,21.125,58.625,1012.0625,12.86206286788346,-9.0,3.0,25.699999999999818
521,2013,6,16,15.479166666666666,12.833333333333334,60.25,1015.25,12.471256863036054,-1.0,3.0,15.100000000000364
522,2013,6,17,18.695652173913043,11.978260869565217,65.97826086956522,1013.5869565217391,13.698645780240907,-8.0,1.0,18.300000000000182
523,2013,6,18,23.895833333333332,6.333333333333333,67.10416666666667,1014.0625,13.279808762427656,-7.0,1.0,17.699999999999818
524,2013,6,19,22.520833333333332,12.729166666666666,72.22916666666667,1012.8958333333334,10.196475429094322,-1.0,1.0,12.399999999999636
525,2013,6,20,21.25,9.458333333333334,78.02083333333333,1011.9375,9.32650275758025,-2.0,1.0,18.5
526,2013,6,21,17.104166666666668,16.625,81.0625,1011.1875,10.03878419152198,3.0,1.0,9.100000000000364
527,2013,6,22,16.104166666666668,20.291666666666668,81.39583333333333,1012.0625,11.346256863036054,5.0,1.0,9.800000000000182
528,2013,6,23,14.916666666666666,23.5,75.0625,1010.625,10.514357966068152,-3.0,3.0,18.099999999999454
529,2013,6,24,13.0,15.166666666666666,81.625,1020.0208333333334,9.194316973339268,5.0,5.0,7.5
530,2013,6,25,13.875,8.5625,74.70833333333333,1027.25,9.74568308848988,-6.0,4.0,22.0
531,2013,6,26,14.4375,11.083333333333334,67.25,1028.7916666666667,11.359549203640496,-7.0,3.0,19.700000000000728
532,2013,6,27,13.4375,13.958333333333334,72.83333333333333,1024.5625,10.130737745461735,-1.0,4.0,16.899999999999636
533,2013,6,28,14.0,13.3125,85.22916666666667,1019.2083333333334,7.4231284315180295,6.0,5.0,7.0
534,2013,6,29,15.416666666666666,14.916666666666666,76.89583333333333,1019.8541666666666,9.78734975515655,-5.0,4.0,20.199999999999818
535,2013,6,30,16.770833333333332,12.604166666666666,71.625,1022.3541666666666,13.24316942424692,-13.0,2.0,22.800000000000182
536,2013,7,1,16.3125,12.875,77.3125,1017.4791666666666,10.72736341939951,-6.0,1.0,18.0
537,2013,7,2,16.833333333333332,8.354166666666666,72.02083333333333,1013.75,12.370683088489882,-4.0,3.0,16.199999999999818
538,2013,7,3,16.75,12.041666666666666,87.72916666666667,1009.2083333333334,9.827937193945683,11.0,2.0,7.600000000000364
539,2013,7,4,17.5,13.25,77.85416666666667,1020.3541666666666,11.261844301825192,0.0,2.0,11.0
540,2013,7,5,17.708333333333332,7.458333333333333,79.91666666666667,1028.2708333333333,10.09482242667062,-1.0,1.0,13.199999999999818
541,2013,7,6,20.416666666666668,8.625,69.66666666666667,1029.25,11.961202206064195,-10.0,0.0,23.899999999999636
542,2013,7,7,21.604166666666668,10.6875,62.9375,1030.2083333333333,12.581530086066179,-18.0,0.0,28.200000000000728
543,2013,7,8,21.3125,14.1875,69.33333333333333,1030.0,12.140437193945685,-14.0,0.0,26.799999999999272
544,2013,7,9,20.434782608695652,13.565217391304348,58.06521739130435,1025.9130434782608,12.663036381349311,-18.0,0.0,28.200000000000728
545,2013,7,10,18.404255319148938,15.127659574468085,67.42553191489361,1022.5957446808511,12.058318836370061,-6.0,0.0,19.599999999999454
546,2013,7,11,16.354166666666668,12.185965832977857,62.875,1022.9583333333334,11.037704963644451,-12.0,0.0,27.0
547,2013,7,12,15.297872340425531,9.404255319148936,74.91489361702128,1023.6382978723404,11.833079912734064,-5.0,2.0,12.600000000000364
548,2013,7,13,17.645833333333332,9.916666666666666,72.72916666666667,1023.4791666666666,11.09482242667062,-12.0,1.0,27.0
549,2013,7,14,19.23404255319149,5.404255319148936,72.12765957446808,1023.7659574468086,10.215695870023014,-4.0,1.0,20.099999999999454
550,2013,7,15,21.1875,7.895833333333333,60.770833333333336,1022.625,10.820396201216793,-22.0,0.0,28.900000000000546
551,2013,7,16,21.458333333333332,5.916666666666667,59.791666666666664,1023.1041666666666,12.872841544244942,-12.0,0.0,23.699999999999818
552,2013,7,17,22.195652173913043,9.021739130434783,62.91304347826087,1023.4782608695652,13.12330722530113,-11.0,0.0,23.0
553,2013,7,18,23.541666666666668,13.729166666666666,64.29166666666667,1023.8541666666666,11.814289644853334,-16.0,0.0,26.5
554,2013,7,19,22.083333333333332,17.354166666666668,61.25,1023.4375,13.35344264727704,-14.0,0.0,24.300000000000182
555,2013,7,20,18.770833333333332,11.708333333333334,73.89583333333333,1022.1041666666666,12.581530086066174,-3.0,0.0,17.800000000000182
556,2013,7,21,23.5,6.625,61.5625,1018.8958333333334,13.697554656971853,-16.0,0.0,25.399999999999636
557,2013,7,22,26.291666666666668,5.9375,56.333333333333336,1015.9583333333334,14.5664481006084,-11.0,0.0,23.199999999999818
558,2013,7,23,26.125,7.208333333333333,56.854166666666664,1013.1041666666666,14.676721323638523,-11.0,0.0,20.699999999999818
559,2013,7,24,22.979166666666668,12.104166666666666,62.458333333333336,1014.5,11.071475429094322,-14.0,0.0,26.100000000000364
560,2013,7,25,22.4468085106383,7.723404255319149,68.61702127659575,1014.531914893617,12.431028973930719,-9.0,0.0,20.0
561,2013,7,26,22.895833333333332,7.833333333333333,76.0625,1012.6458333333334,10.849849755156546,-5.0,0.0,17.399999999999636
562,2013,7,27,21.708333333333332,7.208333333333333,83.9375,1008.0208333333334,7.437855208487908,-4.0,0.0,15.900000000000546
563,2013,7,28,20.375,12.75,72.20833333333333,1009.9375,11.455450858188648,-12.0,0.0,23.5
564,2013,7,29,20.375,13.854166666666666,70.27083333333333,1014.3333333333334,12.471256863036055,-13.0,0.0,23.300000000000182
565,2013,7,30,18.041666666666668,17.6875,81.35416666666667,1016.4583333333334,11.510409865459756,5.0,0.0,7.899999999999636
566,2013,8,1,24.416666666666668,10.9375,67.0625,1013.6041666666666,14.566448100608392,-16.0,0.0,26.100000000000364
567,2013,8,2,26.083333333333332,12.0,61.958333333333336,1009.5416666666666,14.566448100608397,-12.0,0.0,21.199999999999818
568,2013,8,3,21.645833333333332,14.729166666666666,61.0,1016.8541666666666,12.140437193945685,-10.0,0.0,21.100000000000364
569,2013,8,4,21.166666666666668,6.916666666666667,61.520833333333336,1020.375,13.794535539397534,-14.0,0.0,24.699999999999818
570,2013,8,5,22.166666666666668,10.166666666666666,61.770833333333336,1014.6666666666666,13.684262316367409,-6.0,0.0,16.5
571,2013,8,6,19.270833333333332,11.395833333333334,73.1875,1015.0208333333334,11.69934430182519,2.0,0.0,12.599999999999454
572,2013,8,7,16.0625,12.083333333333334,87.95833333333333,1012.0,9.842308762427658,12.0,1.0,2.7000000000007276
573,2013,8,8,18.020833333333332,9.270833333333334,69.1875,1018.1666666666666,12.140437193945681,-6.0,2.0,19.0
574,2013,8,9,17.333333333333332,8.625,75.9375,1020.0416666666666,11.549562867883457,-7.0,1.0,19.099999999999454
575,2013,8,10,17.270833333333332,12.458333333333334,65.91666666666667,1021.0416666666666,13.132896201216793,-1.0,1.0,14.300000000000182
576,2013,8,11,17.229166666666668,12.833333333333334,74.85416666666667,1018.7708333333334,12.447909865459756,-4.0,1.0,13.0
577,2013,8,12,16.9375,11.958333333333334,73.60416666666667,1015.8333333333334,12.80207653212642,0.0,2.0,13.699999999999818
578,2013,8,13,16.5,16.395833333333332,65.875,1019.6041666666666,11.75322408121877,-11.0,2.0,24.300000000000182
579,2013,8,14,16.708333333333332,8.791666666666666,69.47916666666667,1022.7916666666666,13.13289620121679,0.0,3.0,12.0
580,2013,8,15,17.4375,9.458333333333334,78.625,1020.9583333333334,12.626789644853334,-4.0,2.0,14.0
581,2013,8,16,20.0625,11.208333333333334,66.91666666666667,1016.7916666666666,13.794535539397536,-7.0,2.0,14.699999999999818
582,2013,8,17,20.041666666666668,12.8125,73.29166666666667,1014.7291666666666,11.381816973339268,-5.0,1.0,18.199999999999818
583,2013,8,18,20.104166666666668,12.979166666666666,73.16666666666667,1011.1666666666666,10.976284191521982,-2.0,1.0,16.100000000000364
584,2013,8,19,18.083333333333332,17.125,66.875,1017.5625,12.360983640005932,-11.0,1.0,24.0
585,2013,8,20,17.958333333333332,5.770833333333333,69.41666666666667,1027.5,13.35344264727704,-6.0,1.0,16.0
586,2013,8,21,18.125,5.1875,67.60416666666667,1024.7083333333333,13.119248652124442,-10.0,2.0,22.0
587,2013,8,22,17.166666666666668,5.895833333333333,81.75,1020.3541666666666,9.795614767275062,3.0,1.0,8.0
588,2013,8,23,20.953488372093023,7.27906976744186,68.6046511627907,1016.0232558139535,9.639130779875561,-10.0,1.0,22.0
589,2013,8,24,17.145833333333332,9.041666666666666,85.95833333333333,1010.7083333333334,10.68534154424494,10.0,1.0,5.0
590,2013,8,25,16.958333333333332,7.458333333333333,82.5,1011.7708333333334,7.186775980610377,3.0,1.0,11.0
591,2013,8,26,18.645833333333332,11.4375,67.1875,1015.875,11.121762316367409,-5.0,1.0,15.0
592,2013,8,27,19.8125,8.458333333333334,55.6875,1015.7291666666666,13.684262316367409,-9.0,1.0,21.0
593,2013,8,28,18.625,8.625,63.333333333333336,1019.9166666666666,13.684262316367407,-5.0,1.0,16.0
594,2013,8,29,18.229166666666668,6.0,68.41666666666667,1021.8333333333334,11.044535539397534,-10.0,1.0,22.0
595,2013,8,30,17.8125,10.208333333333334,76.625,1020.2291666666666,8.823989093337289,-1.0,1.0,14.0
596,2013,9,1,14.854166666666666,12.979166666666666,67.95833333333333,1027.5,12.471256863036054,3.0,2.0,13.0
597,2013,9,2,17.395833333333332,15.958333333333334,72.79166666666667,1025.4166666666667,13.02262297818667,-9.0,2.0,21.0
598,2013,9,3,19.152173913043477,5.260869565217392,74.21739130434783,1026.8478260869565,11.136051342929212,0.0,1.0,12.0
599,2013,9,4,20.5625,6.3125,74.02083333333333,1021.9791666666666,10.500355208487905,-9.0,1.0,20.0
600,2013,9,5,23.0,6.395833333333333,63.958333333333336,1012.7291666666666,11.583688541821237,-7.0,1.0,20.0
601,2013,9,6,20.1875,7.4375,69.35416666666667,1008.875,13.97952187515457,-1.0,1.0,11.0
602,2013,9,7,17.75,8.708333333333334,67.72916666666667,1016.4583333333334,10.701502757580252,2.0,1.0,16.0
603,2013,9,8,16.5531914893617,7.127659574468085,67.36170212765957,1018.5744680851063,11.985685419580529,-3.0,1.0,15.0
604,2013,9,9,13.3125,12.375,81.25,1016.6666666666666,11.180669424246913,3.0,3.0,6.0
605,2013,9,10,12.083333333333334,19.125,89.22916666666667,1014.1458333333334,9.88900275758025,8.0,6.0,10.0
606,2013,9,11,15.041666666666666,18.666666666666668,83.47916666666667,1014.0833333333334,10.26184430182519,7.0,6.0,7.0
607,2013,9,12,15.104166666666666,14.0,78.79166666666667,1017.5,10.850204963644451,5.0,4.0,10.0
608,2013,9,13,14.458333333333334,10.791666666666666,86.5625,1019.0208333333334,8.055314215759013,8.0,6.0,5.0
609,2013,9,14,15.708333333333334,15.333333333333334,84.04166666666667,1012.5625,9.001789644853337,2.0,4.0,6.0
610,2013,9,15,14.104166666666666,12.1875,73.3125,1011.2291666666666,11.58404375030914,7.0,5.0,10.0
611,2013,9,16,12.708333333333334,19.208333333333332,71.70833333333333,1001.6458333333334,11.511844301825194,0.0,5.0,17.0
612,2013,9,17,10.680851063829786,15.02127659574468,78.80851063829788,1001.2553191489362,10.099407071571319,7.0,7.0,7.0
613,2013,9,18,12.125,9.083333333333334,87.10416666666667,1000.2291666666666,8.082609313943708,9.0,9.0,5.0
614,2013,9,19,12.416666666666666,14.1875,79.125,1010.875,10.450423529702718,7.0,6.0,7.0
615,2013,9,20,14.729166666666666,14.020833333333334,78.10416666666667,1015.9791666666666,10.624631189098277,5.0,7.0,10.0
616,2013,9,21,13.9375,6.833333333333333,76.39583333333333,1025.2916666666667,9.674562867883461,6.0,5.0,13.0
617,2013,9,22,16.666666666666668,8.0,86.25,1027.6875,6.989221323638522,9.0,4.0,6.0
618,2013,9,23,17.395833333333332,4.9375,82.60416666666667,1025.4583333333333,7.24424865212445,3.0,3.0,10.0
619,2013,9,24,15.041666666666666,4.895833333333333,84.45833333333333,1017.0,5.109193995152595,-1.0,3.0,16.0
620,2013,9,25,15.0,4.083333333333333,85.47916666666667,1011.6458333333334,2.9375,3.0,4.0,12.0
621,2013,9,26,15.217391304347826,8.934782608695652,77.04347826086956,1015.0434782608696,7.744746995103132,0.0,4.0,13.0
622,2013,9,27,10.97872340425532,8.382978723404255,82.91489361702128,1016.8297872340426,9.771091739730311,-3.0,8.0,14.0
623,2013,9,28,12.291666666666666,13.0,72.9375,1011.7291666666666,15.338360661819259,3.0,7.0,12.0
624,2013,9,29,13.74468085106383,17.361702127659573,66.17021276595744,1007.4255319148937,15.662141614546005,2.0,6.0,15.0
625,2013,9,30,11.872340425531915,14.617021276595745,72.0,1008.3829787234042,15.099044305456014,-4.0,7.0,15.0
626,2013,10,1,11.617021276595745,11.680851063829786,72.95744680851064,1011.936170212766,13.888845494470102,-1.0,6.0,14.0
627,2013,10,2,11.456521739130435,14.326086956521738,71.82608695652173,1014.8478260869565,14.964390601108406,0.0,4.0,16.0
628,2013,10,3,13.297872340425531,14.638297872340425,73.91489361702128,1014.2340425531914,15.379309386770561,4.0,5.0,10.0
629,2013,10,4,17.617021276595743,13.72340425531915,83.51063829787235,1013.4893617021277,12.409752378186038,8.0,4.0,8.0
630,2013,10,5,15.875,9.4375,88.1875,1018.3333333333334,10.588715870307164,13.0,4.0,4.0
631,2013,10,6,14.5,5.326086956521739,87.04347826086956,1025.1739130434783,7.500370652335207,6.0,4.0,9.0
632,2013,10,7,11.8,4.022222222222222,85.06666666666666,1025.9777777777779,6.299613856325535,2.0,6.0,10.0
633,2013,10,8,13.72340425531915,5.191489361702128,84.23404255319149,1024.9574468085107,7.166906195439062,6.0,5.0,8.0
634,2013,10,9,14.720930232558139,13.837209302325581,81.95348837209302,1018.0232558139535,8.341212380554701,9.0,6.0,6.0
635,2013,10,10,9.673913043478262,15.195652173913043,80.95652173913044,1009.3695652173913,11.833200320006188,10.0,10.0,7.0
636,2013,10,11,8.145833333333334,7.333333333333333,90.85416666666667,1014.4583333333334,7.105601103032101,11.0,10.0,3.0
637,2013,10,12,7.791666666666667,7.270833333333333,87.29166666666667,1017.7916666666666,6.173128431518031,7.0,10.0,11.0
638,2013,10,13,8.673913043478262,22.26086956521739,88.93478260869566,1011.3478260869565,6.9235352942315,16.0,13.0,1.0
639,2013,10,14,10.58695652173913,14.478260869565217,89.43478260869566,1010.8478260869565,9.578702813602842,13.0,10.0,2.0
640,2013,10,15,10.520833333333334,15.104166666666666,90.375,1007.7916666666666,8.575068321214816,13.0,11.0,3.0
641,2013,10,16,9.4375,9.645833333333334,94.16666666666667,1012.2916666666666,5.448633884849383,15.0,10.0,4.0
642,2013,10,17,13.227272727272727,15.318181818181818,88.88636363636364,1013.2045454545455,9.846780949425996,5.0,9.0,11.0
643,2013,10,18,12.604166666666666,7.916666666666667,91.85416666666667,1017.0208333333334,7.108114767275066,7.0,8.0,9.0
644,2013,10,19,12.956521739130435,11.891304347826088,87.06521739130434,1009.3695652173913,11.002993606327857,11.0,6.0,2.0
645,2013,10,20,15.520833333333334,14.291666666666666,84.02083333333333,1010.3333333333334,10.751789644853334,15.0,6.0,5.0
646,2013,10,21,15.625,15.520833333333334,82.0625,1011.5625,13.794535539397534,11.0,5.0,5.0
647,2013,10,22,17.617021276595743,15.319148936170214,80.0,1004.2765957446809,13.982755507004326,8.0,4.0,7.0
648,2013,10,23,16.106382978723403,17.617021276595743,82.02127659574468,1003.3191489361702,13.184513454550041,11.0,5.0,5.0
649,2013,10,24,12.083333333333334,8.5625,91.54166666666667,1015.7708333333334,9.443961764851357,9.0,8.0,9.0
650,2013,10,25,15.042553191489361,13.46808510638298,85.38297872340425,1010.2765957446809,12.354726220507487,10.0,6.0,4.0
651,2013,10,26,17.25,16.729166666666668,80.08333333333333,1009.6666666666666,12.6918033090963,12.0,5.0,6.0
652,2013,10,27,14.979591836734693,27.346938775510203,74.20408163265306,1002.8571428571429,11.31174309759517,15.0,6.0,3.0
653,2013,10,28,14.311111111111112,32.733333333333334,74.46666666666667,997.6,10.676619346754379,12.0,8.0,4.0
654,2013,10,29,10.5625,20.270833333333332,76.04166666666667,1010.75,11.589071078795067,7.0,19.0,7.0
655,2013,10,30,9.297872340425531,12.659574468085106,78.44680851063829,1021.9787234042553,12.846655069096046,10.0,10.0,5.0
